
Gm,1,time,"Backhill",2020-12-25T13:30:01.405845Z,1608903001
Gm,1,info,Backhill,region,Backhill,"<1030,963,0>",simhost-02677cf46c61b6bd7.agni.secondlife.io,4.496982e1,9.99370276e-1,5242944,0,"<1.30831384,2.91281986,0.0>"
Gm,1,info,Backhill,regenv,59,enabled,51561,"Linden Homes 2",52943233,1,0,"Linden Homes / Full Region",131,1607725350,1177651,"Second Life Server",2020-12-09.553685,simhost-02677cf46c61b6bd7.agni.secondlife.io,22500,1,10,20,100
Gm,1,info,Backhill,regrate,MATURE
Gm,1,info,Backhill,parcel,Fourmilab,"Linden Homes are provided to Premium Members. Upgrade today by clicking on the change membership link on secondlife.com.",afb35dd4-5669-4ff5-a55d-7e93f7f14ca2,A,"Fourmilab Resident",1024,333,351,916456523
Gm,1,compute,"Backhill",task,float,ips,109475,iter,1180000,time,10.778690
Gm,1,compute,"Backhill",task,list,ips,4378,iter,42230,time,9.644883
Gm,1,compute,"Backhill",task,prim,ips,638,iter,3600,time,5.643800
Gm,1,compute,"Backhill",task,string,ips,6442,iter,82000,time,12.729600
Gm,1,compute,"Backhill",task,texture,ips,309,iter,3150,time,10.178170
Gm,1,message,"Backhill",type,link,messages,1000,length,128,bytes,128000,time,11.133240,"msg/sec",89.821120,"bytes/sec",11497.100000
Gm,1,message,"Backhill",type,region,messages,1000,length,128,bytes,128000,time,11.113430,"msg/sec",89.981250,"bytes/sec",11517.600000
Gm,1,message,"Backhill",type,regionto,messages,1000,length,128,bytes,128000,time,11.111620,"msg/sec",89.995840,"bytes/sec",11519.470000
Gm,1,rezscript,"Backhill",test,1,ntests,6,delay,2.129372
Gm,1,rezscript,"Backhill",test,2,ntests,6,delay,2.028587
Gm,1,rezscript,"Backhill",test,3,ntests,6,delay,2.029736
Gm,1,rezscript,"Backhill",test,4,ntests,6,delay,2.018391
Gm,1,rezscript,"Backhill",test,5,ntests,6,delay,2.012802
Gm,1,rezscript,"Backhill",test,6,ntests,6,delay,2.013332

Gm,1,time,"Backhill",2020-12-25T14:00:01.326366Z,1608904801
Gm,1,info,Backhill,region,Backhill,"<1030,963,0>",simhost-02677cf46c61b6bd7.agni.secondlife.io,4.49894561e1,1.0,5242944,0,"<7.22525238e-1,3.25164794e-1,0.0>"
Gm,1,info,Backhill,regenv,59,enabled,51561,"Linden Homes 2",53024144,1,0,"Linden Homes / Full Region",131,1607725350,1179451,"Second Life Server",2020-12-09.553685,simhost-02677cf46c61b6bd7.agni.secondlife.io,22500,1,10,20,100
Gm,1,info,Backhill,regrate,MATURE
Gm,1,info,Backhill,parcel,Fourmilab,"Linden Homes are provided to Premium Members. Upgrade today by clicking on the change membership link on secondlife.com.",afb35dd4-5669-4ff5-a55d-7e93f7f14ca2,A,"Fourmilab Resident",1024,333,351,916456523
Gm,1,compute,"Backhill",task,float,ips,112251,iter,1180000,time,10.512130
Gm,1,compute,"Backhill",task,list,ips,4419,iter,42230,time,9.555703
Gm,1,compute,"Backhill",task,prim,ips,736,iter,3600,time,4.890741
Gm,1,compute,"Backhill",task,string,ips,6767,iter,82000,time,12.117810
