
34.213.221.118,2020-12-27T14:28:51,"kelvinthroop",1.0,Gm,1,time,"Fourmilab",2020-12-27T14:28:50.900203Z,1609079330
54.200.177.59,2020-12-27T14:28:51,"kelvinthroop",1.0,Gm,1,info,Fourmilab,parcel,"Fourmilab Island",,afb35dd4-5669-4ff5-a55d-7e93f7f14ca2,A,"Fourmilab Resident",65536,10685,20000,1040188779
54.200.177.59,2020-12-27T14:29:02,"kelvinthroop",1.0,Gm,1,info,Fourmilab,region,Fourmilab,"<945,1211,0>",simhost-00f6b2d287ed76980.agni.secondlife.io,4.499255e1,9.97698187e-1,1048576,2,"<8.29739809e-1,1.71507585,0.0>"
54.212.97.128,2020-12-27T14:29:02,"kelvinthroop",1.0,Gm,1,info,Fourmilab,regenv,44,enabled,51556,Fourmilab,24180304,1,0,"Estate / Full Region",024,1607719831,1359500,"Second Life Server",2020-12-09.553685,simhost-00f6b2d287ed76980.agni.secondlife.io,20000,1,10,20,100
34.221.12.215,2020-12-27T14:29:03,"kelvinthroop",1.0,Gm,1,info,Fourmilab,regrate,MATURE
54.191.213.110,2020-12-27T14:29:12,"kelvinthroop",1.0,Gm,1,compute,"Fourmilab",task,float,ips,124661,iter,1180000,time,9.465679
34.211.102.204,2020-12-27T14:29:24,"kelvinthroop",1.0,Gm,1,message,"Fourmilab",type,region,messages,1000,length,128,bytes,128000,time,11.113870,"msg/sec",89.977660,"bytes/sec",11517.140000
34.212.88.127,2020-12-27T14:30:05,"kelvinthroop",1.0,Gm,1,teleport,"Debug1","<128.00000, 128.00000, 2200.00000>","Fourmilab","<92.59380, 158.37500, 752.24370>"
52.39.161.185,2020-12-27T14:30:05,"kelvinthroop",1.0,Gm,1,time,"Debug1",2020-12-27T14:30:05.320478Z,1609079405
54.212.97.128,2020-12-27T14:30:06,"kelvinthroop",1.0,Gm,1,info,Debug1,parcel,"Debug1 - 30 min auto return",,35371009-5e36-446f-b1f3-a465fb71fb85,A,"FRED Quirina",61648,841,18813,1040187467
54.212.97.128,2020-12-27T14:30:17,"kelvinthroop",1.0,Gm,1,info,Debug1,region,Debug1,"<934,1343,0>",simhost-052e45ce98f18f7e9.agni.secondlife.io,4.50016441e1,9.98310863e-1,1048576,1,"<1.68840873,-3.19748187,0.0>"
52.13.113.31,2020-12-27T14:30:17,"kelvinthroop",1.0,Gm,1,info,Debug1,regenv,8,enabled,48649,Debug,32154026,1,0,"Estate / Full Region",024,1607732634,1346772,"Second Life Server",2020-12-09.553685,simhost-052e45ce98f18f7e9.agni.secondlife.io,20000,1,10,20,100
54.188.89.213,2020-12-27T14:30:17,"kelvinthroop",1.0,Gm,1,info,Debug1,regrate,PG
54.188.92.48,2020-12-27T14:30:28,"kelvinthroop",1.0,Gm,1,compute,"Debug1",task,float,ips,110851,iter,1180000,time,10.644910
35.160.241.146,2020-12-27T14:30:39,"kelvinthroop",1.0,Gm,1,message,"Debug1",type,region,messages,1000,length,128,bytes,128000,time,11.111620,"msg/sec",89.995890,"bytes/sec",11519.470000
52.24.74.197,2020-12-27T14:30:45,"kelvinthroop",1.0,Gm,1,teleport,"London City","<85.00000, 223.00000, 3600.00000>","Debug1","<128.00000, 128.00000, 2200.81200>"
54.203.16.199,2020-12-27T14:30:46,"kelvinthroop",1.0,Gm,1,time,"London City",2020-12-27T14:30:45.588372Z,1609079445
54.191.213.110,2020-12-27T14:30:46,"kelvinthroop",1.0,Gm,1,info,"London City",parcel,"LONDON CITY - Soho & Regent's Park  https://londoncitysl.com ","New User official community gateway Help Freebie Megastore Freebies Free clothes hangout Money Win voice chat shopping stores Soho Gay Pride club clubs English Pub Friends love Dance Adboards Adboard UK clothing LGBT LGBTQ trans Live Singing Thanksgiving",d991745a-e59f-8193-83b0-cbfedda07797,G,"London City Rez",35376,7510,12144,908100619
34.214.14.246,2020-12-27T14:30:58,"kelvinthroop",1.0,Gm,1,info,"London City",region,"London City","<851,895,0>",simhost-081a81026b0b5dde6.agni.secondlife.io,4.46476e1,9.93392825e-1,139460608,51,"<-2.69235467,-7.92880237e-1,0.0>"
34.219.119.244,2020-12-27T14:30:58,"kelvinthroop",1.0,Gm,1,info,"London City",regenv,110,disabled,38857,"London City",8333383,1,0,"Estate / Full Region",024,1608891173,188273,"Second Life Server",2020-12-09.553685,simhost-081a81026b0b5dde6.agni.secondlife.io,20000,1.125,10,20,100
52.39.161.185,2020-12-27T14:30:58,"kelvinthroop",1.0,Gm,1,info,"London City",regrate,MATURE
54.203.237.24,2020-12-27T14:31:18,"kelvinthroop",1.0,Gm,1,compute,"London City",task,float,ips,59512,iter,1180000,time,19.828070
52.40.229.197,2020-12-27T14:31:37,"kelvinthroop",1.0,Gm,1,message,"London City",type,region,messages,1000,length,128,bytes,128000,time,18.878290,"msg/sec",52.970890,"bytes/sec",6780.274000
54.212.236.208,2020-12-27T14:31:43,"kelvinthroop",1.0,Gm,1,teleport,"Babbage Palisade","<149.00000, 72.00000, 2200.00000>","London City","<85.00000, 223.00000, 3600.81800>"
