54.203.237.24,2020-12-24T14:08:05,"fourmilab",1.0,Gm,1,message,"Sandbox Exemplar",type,region,messages,1000,length,128,bytes,128000,time,11.134870,"msg/sec",89.808000,"bytes/sec",11495.420000
52.12.206.41,2020-12-24T14:08:17,"fourmilab",1.0,Gm,1,message,"Sandbox Exemplar",type,regionto,messages,1000,length,128,bytes,128000,time,11.111520,"msg/sec",89.996650,"bytes/sec",11519.570000
52.11.159.132,2020-12-24T14:08:20,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Exemplar",test,1,ntests,6,delay,2.110876
54.203.16.199,2020-12-24T14:08:23,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Exemplar",test,2,ntests,6,delay,2.022102
34.219.119.244,2020-12-24T14:08:26,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Exemplar",test,3,ntests,6,delay,2.022804
34.219.224.4,2020-12-24T14:08:29,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Exemplar",test,4,ntests,6,delay,2.023727
54.214.60.157,2020-12-24T14:08:32,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Exemplar",test,5,ntests,6,delay,2.022619
54.188.92.48,2020-12-24T14:08:35,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Exemplar",test,6,ntests,6,delay,2.022320
52.88.186.155,2020-12-24T14:08:43,"fourmilab",1.0,Gm,1,teleport,"Sandbox Verenda","<76.00000, 169.00000, 27.00000>","Sandbox Exemplar","<170.00000, 180.00000, 27.25910>"
54.244.11.255,2020-12-24T14:08:44,"fourmilab",1.0,Gm,1,time,"Sandbox Verenda",2020-12-24T14:08:44.549515Z,1608818924
52.12.206.41,2020-12-24T14:08:56,"fourmilab",1.0,Gm,1,info,"Sandbox Verenda",region,"Sandbox Verenda","<1193,917,0>",simhost-0a0aee9c1a33c4672.agni.secondlife.io,4.49498023e1,1.0,5242944,2,"<4.75264191e-2,1.2053889e-1,0.0>"
52.13.113.31,2020-12-24T14:08:56,"fourmilab",1.0,Gm,1,info,"Sandbox Verenda",regenv,44,enabled,39727,"Premium Sandboxes",50196774,1,0,"Estate / Full Region",024,1607628463,1190461,"Second Life Server",2020-12-09.553685,simhost-0a0aee9c1a33c4672.agni.secondlife.io,20000,1,10,20,100
52.43.118.202,2020-12-24T14:08:57,"fourmilab",1.0,Gm,1,info,"Sandbox Verenda",regrate,PG
34.212.88.127,2020-12-24T14:08:58,"fourmilab",1.0,Gm,1,info,"Sandbox Verenda",parcel,"Sandbox - cleans every 4 hours. No combat, no selling!","Save your work! Only NO COPY items will return to inventory. Simple scripts only.",3d6181b0-6a4b-97ef-18d8-722652995cf1,A,"Governor Linden",61440,9,18750,1042317387
34.223.226.192,2020-12-24T14:09:09,"fourmilab",1.0,Gm,1,compute,"Sandbox Verenda",task,float,ips,114178,iter,1180000,time,10.334710
52.43.118.202,2020-12-24T14:09:18,"fourmilab",1.0,Gm,1,compute,"Sandbox Verenda",task,list,ips,4533,iter,42230,time,9.315707
54.203.237.24,2020-12-24T14:09:29,"fourmilab",1.0,Gm,1,compute,"Sandbox Verenda",task,prim,ips,331,iter,3600,time,10.873000
54.187.253.115,2020-12-24T14:09:43,"fourmilab",1.0,Gm,1,compute,"Sandbox Verenda",task,string,ips,6045,iter,82000,time,13.565840
34.221.215.85,2020-12-24T14:09:53,"fourmilab",1.0,Gm,1,compute,"Sandbox Verenda",task,texture,ips,332,iter,3150,time,9.489488
34.221.12.215,2020-12-24T14:10:05,"fourmilab",1.0,Gm,1,message,"Sandbox Verenda",type,link,messages,1000,length,128,bytes,128000,time,11.157560,"msg/sec",89.625360,"bytes/sec",11472.050000
54.212.97.128,2020-12-24T14:10:16,"fourmilab",1.0,Gm,1,message,"Sandbox Verenda",type,region,messages,1000,length,128,bytes,128000,time,11.136770,"msg/sec",89.792610,"bytes/sec",11493.450000
34.219.74.99,2020-12-24T14:10:27,"fourmilab",1.0,Gm,1,message,"Sandbox Verenda",type,regionto,messages,1000,length,128,bytes,128000,time,11.111810,"msg/sec",89.994320,"bytes/sec",11519.270000
34.220.211.184,2020-12-24T14:10:30,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Verenda",test,1,ntests,6,delay,2.090078
34.219.13.2,2020-12-24T14:10:33,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Verenda",test,2,ntests,6,delay,2.023031
34.219.74.99,2020-12-24T14:10:36,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Verenda",test,3,ntests,6,delay,2.023567
34.211.102.204,2020-12-24T14:10:39,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Verenda",test,4,ntests,6,delay,2.022205
54.244.11.255,2020-12-24T14:10:42,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Verenda",test,5,ntests,6,delay,2.022064
54.187.253.115,2020-12-24T14:10:45,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Verenda",test,6,ntests,6,delay,2.023026
34.219.74.99,2020-12-24T14:10:52,"fourmilab",1.0,Gm,1,teleport,"Sandbox Formonsa","<88.00000, 150.00000, 27.00000>","Sandbox Verenda","<76.00000, 169.00000, 27.24812>"
54.191.213.110,2020-12-24T14:10:53,"fourmilab",1.0,Gm,1,time,"Sandbox Formonsa",2020-12-24T14:10:53.224593Z,1608819053
