52.43.118.202,2020-12-28T21:55:18,"fourmilab",1.0,Gm,1,time,"Fourmilab",2020-12-28T21:55:18.362329Z,1609192518
34.221.215.85,2020-12-28T21:55:30,"fourmilab",1.0,Gm,1,info,Fourmilab,region,Fourmilab,"<945,1211,0>",simhost-00f6b2d287ed76980.agni.secondlife.io,4.50009765e1,1.0,1048576,1,"<8.972569,-3.34054756,0.0>"
34.219.224.4,2020-12-28T21:55:30,"fourmilab",1.0,Gm,1,info,Fourmilab,regenv,44,enabled,51556,Fourmilab,28288204,1,0,"Estate / Full Region",024,1607719831,1472687,"Second Life Server",2020-12-09.553685,simhost-00f6b2d287ed76980.agni.secondlife.io,20000,1,10,20,100
34.219.74.99,2020-12-28T21:55:30,"fourmilab",1.0,Gm,1,info,Fourmilab,regrate,MATURE
52.12.206.41,2020-12-28T21:55:30,"fourmilab",1.0,Gm,1,info,Fourmilab,parcel,"Fourmilab Island",,afb35dd4-5669-4ff5-a55d-7e93f7f14ca2,A,"Fourmilab Resident",65536,10685,20000,1040188779
54.188.89.213,2020-12-28T21:55:40,"fourmilab",1.0,Gm,1,compute,"Fourmilab",task,float,ips,125321,iter,1180000,time,9.415829
34.214.14.246,2020-12-28T21:55:50,"fourmilab",1.0,Gm,1,compute,"Fourmilab",task,list,ips,4298,iter,42230,time,9.824906
54.188.89.213,2020-12-28T21:56:01,"fourmilab",1.0,Gm,1,compute,"Fourmilab",task,prim,ips,327,iter,3600,time,11.023790
54.188.92.48,2020-12-28T21:56:13,"fourmilab",1.0,Gm,1,compute,"Fourmilab",task,string,ips,7083,iter,82000,time,11.576960
52.11.159.132,2020-12-28T21:56:23,"fourmilab",1.0,Gm,1,compute,"Fourmilab",task,texture,ips,321,iter,3150,time,9.802979
54.188.3.218,2020-12-28T21:56:34,"fourmilab",1.0,Gm,1,message,"Fourmilab",type,link,messages,1000,length,128,bytes,128000,time,11.136520,"msg/sec",89.794650,"bytes/sec",11493.720000
34.221.12.215,2020-12-28T21:56:46,"fourmilab",1.0,Gm,1,message,"Fourmilab",type,region,messages,1000,length,128,bytes,128000,time,11.134120,"msg/sec",89.814040,"bytes/sec",11496.200000
34.221.215.85,2020-12-28T21:56:57,"fourmilab",1.0,Gm,1,message,"Fourmilab",type,regionto,messages,1000,length,128,bytes,128000,time,11.115240,"msg/sec",89.966570,"bytes/sec",11515.720000
54.188.89.213,2020-12-28T21:56:58,"fourmilab",1.0,Gm,1,rezscript,"Fourmilab",test,1,ntests,6,delay,0.015579
34.219.13.2,2020-12-28T21:56:59,"fourmilab",1.0,Gm,1,rezscript,"Fourmilab",test,2,ntests,6,delay,0.021748
34.219.119.244,2020-12-28T21:57:00,"fourmilab",1.0,Gm,1,rezscript,"Fourmilab",test,3,ntests,6,delay,0.019757
34.211.102.204,2020-12-28T21:57:01,"fourmilab",1.0,Gm,1,rezscript,"Fourmilab",test,4,ntests,6,delay,0.018739
34.221.12.215,2020-12-28T21:57:03,"fourmilab",1.0,Gm,1,rezscript,"Fourmilab",test,5,ntests,6,delay,0.029124
34.219.119.244,2020-12-28T21:57:04,"fourmilab",1.0,Gm,1,rezscript,"Fourmilab",test,6,ntests,6,delay,0.027302
54.186.72.108,2020-12-28T21:57:10,"fourmilab",1.0,Gm,1,teleport,"Meighen","<162.00000, 206.00000, 141.00000>","Fourmilab","<70.23853, 76.81179, 64.16940>"
54.203.237.24,2020-12-28T21:57:11,"fourmilab",1.0,Gm,1,time,"Meighen",2020-12-28T21:57:11.068172Z,1609192631
52.12.206.41,2020-12-28T21:57:22,"fourmilab",1.0,Gm,1,info,Meighen,region,Meighen,"<1025,981,0>",simhost-09b2f2836447e2f08.agni.secondlife.io,4.49781227e1,9.91743683e-1,1114112,2,"<1.57553982,-1.43822383,0.0>"
34.221.42.135,2020-12-28T21:57:22,"fourmilab",1.0,Gm,1,info,Meighen,regenv,44,enabled,1,mainland,65371053,1,0,"Mainland / Full Region",023,1607734922,1457709,"Second Life Server",2020-12-09.553685,simhost-09b2f2836447e2f08.agni.secondlife.io,22500,1,10,20,100
34.214.14.246,2020-12-28T21:57:22,"fourmilab",1.0,Gm,1,info,Meighen,regrate,PG
54.212.97.128,2020-12-28T21:57:23,"fourmilab",1.0,Gm,1,info,Meighen,parcel,"SLWI Wolf Spirit International Airport  - Runway @140m",,740b41c7-c120-f4ff-3759-74da1faae46d,G,"Wolf Spirit International Airport",62208,10672,21357,1040188491
54.187.253.115,2020-12-28T21:57:35,"fourmilab",1.0,Gm,1,compute,"Meighen",task,float,ips,101736,iter,1180000,time,11.598630
52.43.118.202,2020-12-28T21:57:45,"fourmilab",1.0,Gm,1,compute,"Meighen",task,list,ips,4162,iter,42230,time,10.147130
